0,2,3,10
0,6,11,15
1,3,4,11
1,7,12,16
2,4,5,12
2,8,13,17
3,5,6,13
3,9,14,18
4,6,7,14
4,10,15,19
5,7,8,15
0,5,11,16
6,8,9,16
1,6,12,17
7,9,10,17
2,7,13,18
8,10,11,18
3,8,14,19
9,11,12,19
0,4,9,15
0,10,12,13
1,5,10,16
1,11,13,14
2,6,11,17
2,12,14,15
3,7,12,18
3,13,15,16
4,8,13,19
4,14,16,17
0,5,9,14
5,15,17,18
1,6,10,15
6,16,18,19
2,7,11,16
0,7,17,19
3,8,12,17
0,1,8,18
4,9,13,18
1,2,9,19
5,10,14,19
