0,6,10,15
0,1,14,15
1,7,11,16
1,2,15,16
0,2,8,12
0,2,3,16
1,3,9,13
0,1,3,4
2,4,10,14
1,2,4,5
3,5,11,15
2,3,5,6
4,6,12,16
3,4,6,7
0,5,7,13
4,5,7,8
1,6,8,14
5,6,8,9
2,7,9,15
6,7,9,10
3,8,10,16
7,8,10,11
0,4,9,11
8,9,11,12
1,5,10,12
9,10,12,13
2,6,11,13
10,11,13,14
3,7,12,14
11,12,14,15
4,8,13,15
12,13,15,16
5,9,14,16
0,13,14,16
