0,5,6,7
0,2,5,9
1,6,7,8
1,3,6,10
2,7,8,9
2,4,7,11
3,8,9,10
3,5,8,12
4,9,10,11
4,6,9,13
5,10,11,12
5,7,10,14
6,11,12,13
0,6,8,11
7,12,13,14
1,7,9,12
0,8,13,14
2,8,10,13
0,1,9,14
3,9,11,14
0,1,2,10
0,4,10,12
1,2,3,11
1,5,11,13
2,3,4,12
2,6,12,14
3,4,5,13
0,3,7,13
4,5,6,14
1,4,8,14
