0,4,5,7
0,6,9,16
1,5,6,8
1,7,10,17
2,6,7,9
0,2,8,11
3,7,8,10
1,3,9,12
4,8,9,11
2,4,10,13
5,9,10,12
3,5,11,14
6,10,11,13
4,6,12,15
7,11,12,14
5,7,13,16
8,12,13,15
6,8,14,17
9,13,14,16
0,7,9,15
10,14,15,17
1,8,10,16
0,11,15,16
2,9,11,17
1,12,16,17
0,3,10,12
0,2,13,17
1,4,11,13
0,1,3,14
2,5,12,14
1,2,4,15
3,6,13,15
2,3,5,16
4,7,14,16
3,4,6,17
5,8,15,17
