0,3,5,12
0,4,5,7
0,1,4,6
1,5,6,8
1,2,5,7
2,6,7,9
2,3,6,8
3,7,8,10
3,4,7,9
4,8,9,11
4,5,8,10
5,9,10,12
5,6,9,11
0,6,10,11
6,7,10,12
1,7,11,12
0,7,8,11
0,2,8,12
1,8,9,12
0,1,3,9
0,2,9,10
1,2,4,10
1,3,10,11
2,3,5,11
2,4,11,12
3,4,6,12
