0,1,10,13
0,5,7,11
0,1,2,11
1,6,8,12
1,2,3,12
2,7,9,13
2,3,4,13
0,3,8,10
0,3,4,5
1,4,9,11
1,4,5,6
2,5,10,12
2,5,6,7
3,6,11,13
3,6,7,8
0,4,7,12
4,7,8,9
1,5,8,13
5,8,9,10
0,2,6,9
6,9,10,11
1,3,7,10
7,10,11,12
2,4,8,11
8,11,12,13
3,5,9,12
0,9,12,13
4,6,10,13
