0,5,7,8
0,1,6,10
1,6,8,9
1,2,7,11
2,7,9,10
2,3,8,12
3,8,10,11
3,4,9,13
4,9,11,12
4,5,10,14
5,10,12,13
5,6,11,15
6,11,13,14
0,6,7,12
7,12,14,15
1,7,8,13
0,8,13,15
2,8,9,14
0,1,9,14
3,9,10,15
1,2,10,15
0,4,10,11
0,2,3,11
1,5,11,12
1,3,4,12
2,6,12,13
2,4,5,13
3,7,13,14
3,5,6,14
4,8,14,15
4,6,7,15
0,5,9,15
