0,3,13,15
0,14,16,20
1,4,14,16
0,1,15,17
2,5,15,17
1,2,16,18
3,6,16,18
2,3,17,19
4,7,17,19
3,4,18,20
5,8,18,20
0,4,5,19
0,6,9,19
1,5,6,20
1,7,10,20
0,2,6,7
0,2,8,11
1,3,7,8
1,3,9,12
2,4,8,9
2,4,10,13
3,5,9,10
3,5,11,14
4,6,10,11
4,6,12,15
5,7,11,12
5,7,13,16
6,8,12,13
6,8,14,17
7,9,13,14
7,9,15,18
8,10,14,15
8,10,16,19
9,11,15,16
9,11,17,20
10,12,16,17
0,10,12,18
11,13,17,18
1,11,13,19
12,14,18,19
2,12,14,20
13,15,19,20
