0,14,15,20
0,7,9,19
1,15,16,21
1,8,10,20
2,16,17,22
2,9,11,21
0,3,17,18
3,10,12,22
1,4,18,19
0,4,11,13
2,5,19,20
1,5,12,14
3,6,20,21
2,6,13,15
4,7,21,22
3,7,14,16
0,5,8,22
4,8,15,17
0,1,6,9
5,9,16,18
1,2,7,10
6,10,17,19
2,3,8,11
7,11,18,20
3,4,9,12
8,12,19,21
4,5,10,13
9,13,20,22
5,6,11,14
0,10,14,21
6,7,12,15
1,11,15,22
7,8,13,16
0,2,12,16
8,9,14,17
1,3,13,17
9,10,15,18
2,4,14,18
10,11,16,19
3,5,15,19
11,12,17,20
4,6,16,20
12,13,18,21
5,7,17,21
13,14,19,22
6,8,18,22
